day_of_week,hour,dept_name,demand,is_weekend,hour_sin,hour_cos,dept_encoded,log_demand
1,15,dry goods pasta,12497,0,-0.7071067811865471,-0.7071067811865479,9,9.433323910489028
1,15,frozen,29555,0,-0.7071067811865471,-0.7071067811865479,10,10.294042047908539
1,15,household,9239,0,-0.7071067811865471,-0.7071067811865479,11,9.131297164635729
1,15,international,3913,0,-0.7071067811865471,-0.7071067811865479,12,8.272315147956022
1,15,meat seafood,10326,0,-0.7071067811865471,-0.7071067811865479,13,9.242517103671403
1,15,missing,892,0,-0.7071067811865471,-0.7071067811865479,14,6.794586580876499
1,15,other,472,0,-0.7071067811865471,-0.7071067811865479,15,6.159095388491933
1,15,pantry,25176,0,-0.7071067811865471,-0.7071067811865479,16,10.133686158324014
1,15,personal care,5642,0,-0.7071067811865471,-0.7071067811865479,17,8.63817111796914
1,15,pets,1163,0,-0.7071067811865471,-0.7071067811865479,18,7.059617628291383
1,15,produce,132667,0,-0.7071067811865471,-0.7071067811865479,19,11.795605045799219
1,15,snacks,39203,0,-0.7071067811865471,-0.7071067811865479,20,10.57653406138907
1,16,alcohol,1874,0,-0.8660254037844384,-0.5000000000000004,0,7.536363938404511
1,16,babies,4811,0,-0.8660254037844384,-0.5000000000000004,1,8.47886807709457
1,16,bakery,15295,0,-0.8660254037844384,-0.5000000000000004,2,9.635346635291183
1,16,beverages,33905,0,-0.8660254037844384,-0.5000000000000004,3,10.431347268857898
1,16,breakfast,9058,0,-0.8660254037844384,-0.5000000000000004,4,9.111514017669288
1,16,bulk,457,0,-0.8660254037844384,-0.5000000000000004,5,6.126869184114185
1,16,canned goods,13977,0,-0.8660254037844384,-0.5000000000000004,6,9.545239944037075
1,16,dairy eggs,68777,0,-0.8660254037844384,-0.5000000000000004,7,11.138639205343065
1,16,deli,14360,0,-0.8660254037844384,-0.5000000000000004,8,9.57227147806062
1,16,dry goods pasta,11939,0,-0.8660254037844384,-0.5000000000000004,9,9.387649386946594
1,16,frozen,29038,0,-0.8660254037844384,-0.5000000000000004,10,10.276395033084118
1,16,household,8749,0,-0.8660254037844384,-0.5000000000000004,11,9.07680897935166
1,16,international,3638,0,-0.8660254037844384,-0.5000000000000004,12,8.19946419761216
1,16,meat seafood,9555,0,-0.8660254037844384,-0.5000000000000004,13,9.1649245084457
1,16,missing,824,0,-0.8660254037844384,-0.5000000000000004,14,6.715383386334681
1,16,other,424,0,-0.8660254037844384,-0.5000000000000004,15,6.052089168924417
1,16,pantry,22915,0,-0.8660254037844384,-0.5000000000000004,16,10.039590635528468
1,16,personal care,5407,0,-0.8660254037844384,-0.5000000000000004,17,8.5956346177228
1,16,pets,1203,0,-0.8660254037844384,-0.5000000000000004,18,7.093404625868766
1,16,produce,124972,0,-0.8660254037844384,-0.5000000000000004,19,11.73585299295308
1,16,snacks,37389,0,-0.8660254037844384,-0.5000000000000004,20,10.529158567971159
1,17,alcohol,1675,0,-0.9659258262890683,-0.25881904510252063,0,7.424165281042028
1,17,babies,3510,0,-0.9659258262890683,-0.25881904510252063,1,8.163656176168432
1,17,bakery,12452,0,-0.9659258262890683,-0.25881904510252063,2,9.429716836721148
1,17,beverages,27516,0,-0.9659258262890683,-0.25881904510252063,3,10.222559274477174
1,17,breakfast,7061,0,-0.9659258262890683,-0.25881904510252063,4,8.862483576488332
1,17,bulk,354,0,-0.9659258262890683,-0.25881904510252063,5,5.872117789475416
1,17,canned goods,11190,0,-0.9659258262890683,-0.25881904510252063,6,9.322865162818028
1,17,dairy eggs,55076,0,-0.9659258262890683,-0.25881904510252063,7,10.916487485128314
1,17,deli,11930,0,-0.9659258262890683,-0.25881904510252063,8,9.3868953338758
1,17,dry goods pasta,9601,0,-0.9659258262890683,-0.25881904510252063,9,9.169726689090886
1,17,frozen,25118,0,-0.9659258262890683,-0.25881904510252063,10,10.131379810872541
1,17,household,7429,0,-0.9659258262890683,-0.25881904510252063,11,8.913281137711804
1,17,international,2860,0,-0.9659258262890683,-0.25881904510252063,12,7.95892649305011
1,17,meat seafood,7539,0,-0.9659258262890683,-0.25881904510252063,13,8.927977461002001
1,17,missing,710,0,-0.9659258262890683,-0.25881904510252063,14,6.566672429803241
1,17,other,422,0,-0.9659258262890683,-0.25881904510252063,15,6.0473721790462776
1,17,pantry,18789,0,-0.9659258262890683,-0.25881904510252063,16,9.84108009240751
1,17,personal care,4718,0,-0.9659258262890683,-0.25881904510252063,17,8.459352191726387
1,17,pets,1106,0,-0.9659258262890683,-0.25881904510252063,18,7.009408932708637
1,17,produce,98989,0,-0.9659258262890683,-0.25881904510252063,19,11.502774113913853
1,17,snacks,29853,0,-0.9659258262890683,-0.25881904510252063,20,10.304074113193185
1,18,alcohol,1188,0,-1.0,-1.8369701987210297e-16,0,7.080867896690782
1,18,babies,2955,0,-1.0,-1.8369701987210297e-16,1,7.991592282068092
1,18,bakery,9417,0,-1.0,-1.8369701987210297e-16,2,9.1503780308035
1,18,beverages,21170,0,-1.0,-1.8369701987210297e-16,3,9.96038759966894
1,18,breakfast,5629,0,-1.0,-1.8369701987210297e-16,4,8.635864721133736
1,18,bulk,253,0,-1.0,-1.8369701987210297e-16,5,5.537334267018537
1,18,canned goods,8282,0,-1.0,-1.8369701987210297e-16,6,9.021960500598263
1,18,dairy eggs,42442,0,-1.0,-1.8369701987210297e-16,7,10.655917278259798
1,18,deli,9115,0,-1.0,-1.8369701987210297e-16,8,9.117786390365575
1,18,dry goods pasta,7186,0,-1.0,-1.8369701987210297e-16,9,8.880029117468442
1,18,frozen,20332,0,-1.0,-1.8369701987210297e-16,10,9.920000460910341
1,18,household,5946,0,-1.0,-1.8369701987210297e-16,11,8.690642169706594
1,18,international,2154,0,-1.0,-1.8369701987210297e-16,12,7.675546002537848
1,18,meat seafood,5865,0,-1.0,-1.8369701987210297e-16,13,8.676928249537397
1,18,missing,537,0,-1.0,-1.8369701987210297e-16,14,6.2878585601617845
1,18,other,300,0,-1.0,-1.8369701987210297e-16,15,5.707110264748875
1,18,pantry,14310,0,-1.0,-1.8369701987210297e-16,16,9.568783751310876
1,18,personal care,3927,0,-1.0,-1.8369701987210297e-16,17,8.275885669474356
1,18,pets,892,0,-1.0,-1.8369701987210297e-16,18,6.794586580876499
1,18,produce,75045,0,-1.0,-1.8369701987210297e-16,19,11.225856537839764
1,18,snacks,22502,0,-1.0,-1.8369701987210297e-16,20,10.021403912637746
1,19,alcohol,759,0,-0.9659258262890684,0.2588190451025203,0,6.633318433280377
1,19,babies,2424,0,-0.9659258262890684,0.2588190451025203,1,7.793586803371584
1,19,bakery,7237,0,-0.9659258262890684,0.2588190451025203,2,8.887100204123687
1,19,beverages,16243,0,-0.9659258262890684,0.2588190451025203,3,9.69547888880619
1,19,breakfast,4575,0,-0.9659258262890684,0.2588190451025203,4,8.428580533059634
1,19,bulk,195,0,-0.9659258262890684,0.2588190451025203,5,5.278114659230517
1,19,canned goods,6291,0,-0.9659258262890684,0.2588190451025203,6,8.747034264178168
1,19,dairy eggs,32928,0,-0.9659258262890684,0.2588190451025203,7,10.402109007463212
1,19,deli,6950,0,-0.9659258262890684,0.2588190451025203,8,8.846640813100485
1,19,dry goods pasta,5626,0,-0.9659258262890684,0.2588190451025203,9,8.635331719433278
1,19,frozen,15734,0,-0.9659258262890684,0.2588190451025203,10,9.663642809498507
1,19,household,4924,0,-0.9659258262890684,0.2588190451025203,11,8.502079553606189
1,19,international,1629,0,-0.9659258262890684,0.2588190451025203,12,7.396335293800808
1,19,meat seafood,4211,0,-0.9659258262890684,0.2588190451025203,13,8.345692873253865
1,19,missing,450,0,-0.9659258262890684,0.2588190451025203,14,6.111467339502679
1,19,other,240,0,-0.9659258262890684,0.2588190451025203,15,5.484796933490655
1,19,pantry,11110,0,-0.9659258262890684,0.2588190451025203,16,9.315690887584008
1,19,personal care,3077,0,-0.9659258262890684,0.2588190451025203,17,8.032035314398824
1,19,pets,700,0,-0.9659258262890684,0.2588190451025203,18,6.55250788703459
1,19,produce,56535,0,-0.9659258262890684,0.2588190451025203,19,10.94263288237069
1,19,snacks,17286,0,-0.9659258262890684,0.2588190451025203,20,9.757710052922787
1,20,alcohol,477,0,-0.8660254037844386,0.5000000000000001,0,6.169610732491456
1,20,babies,2421,0,-0.8660254037844386,0.5000000000000001,1,7.792348924113037
1,20,bakery,5308,0,-0.8660254037844386,0.5000000000000001,2,8.57715877258367
1,20,beverages,11723,0,-0.8660254037844386,0.5000000000000001,3,9.369393301830783
1,20,breakfast,3567,0,-0.8660254037844386,0.5000000000000001,4,8.1797604936999
1,20,bulk,182,0,-0.8660254037844386,0.5000000000000001,5,5.209486152841421
1,20,canned goods,4753,0,-0.8660254037844386,0.5000000000000001,6,8.46674164792014
1,20,dairy eggs,25338,0,-0.8660254037844386,0.5000000000000001,7,10.140099989797301
1,20,deli,4858,0,-0.8660254037844386,0.5000000000000001,8,8.488587934405903
1,20,dry goods pasta,4183,0,-0.8660254037844386,0.5000000000000001,9,8.339023005744759
1,20,frozen,11733,0,-0.8660254037844386,0.5000000000000001,10,9.370245889485805
1,20,household,3659,0,-0.8660254037844386,0.5000000000000001,11,8.205218426395412
1,20,international,1329,0,-0.8660254037844386,0.5000000000000001,12,7.1929342212158
1,20,meat seafood,3253,0,-0.8660254037844386,0.5000000000000001,13,8.087640287778983
1,20,missing,302,0,-0.8660254037844386,0.5000000000000001,14,5.713732805509369
1,20,other,169,0,-0.8660254037844386,0.5000000000000001,15,5.135798437050262
1,20,pantry,8672,0,-0.8660254037844386,0.5000000000000001,16,9.067970030684457
1,20,personal care,2313,0,-0.8660254037844386,0.5000000000000001,17,7.746732907753622
1,20,pets,407,0,-0.8660254037844386,0.5000000000000001,18,6.0112671744041615
1,20,produce,44584,0,-0.8660254037844386,0.5000000000000001,19,10.70515275856898
1,20,snacks,12899,0,-0.8660254037844386,0.5000000000000001,20,9.464982590349763
1,21,alcohol,353,0,-0.7071067811865477,0.7071067811865474,0,5.869296913133774
1,21,babies,2372,0,-0.7071067811865477,0.7071067811865474,1,7.771910256435763
1,21,bakery,3993,0,-0.7071067811865477,0.7071067811865474,2,8.29254851397576
1,21,beverages,8468,0,-0.7071067811865477,0.7071067811865474,3,9.0441677169216
1,21,breakfast,2757,0,-0.7071067811865477,0.7071067811865474,4,7.922261058353247
1,21,bulk,160,0,-0.7071067811865477,0.7071067811865474,5,5.081404364984463
1,21,canned goods,3881,0,-0.7071067811865477,0.7071067811865474,6,8.264105763728956
1,21,dairy eggs,20403,0,-0.7071067811865477,0.7071067811865474,7,9.923486239042818
1,21,deli,3801,0,-0.7071067811865477,0.7071067811865474,8,8.243282523048375
1,21,dry goods pasta,3333,0,-0.7071067811865477,0.7071067811865474,9,8.111928063310739
1,21,frozen,8282,0,-0.7071067811865477,0.7071067811865474,10,9.021960500598263
1,21,household,2719,0,-0.7071067811865477,0.7071067811865474,11,7.908387159290043
1,21,international,1006,0,-0.7071067811865477,0.7071067811865474,12,6.914730892718563
1,21,meat seafood,2532,0,-0.7071067811865477,0.7071067811865474,13,7.837159650001675
1,21,missing,247,0,-0.7071067811865477,0.7071067811865474,14,5.5134287461649825
1,21,other,145,0,-0.7071067811865477,0.7071067811865474,15,4.983606621708336
1,21,pantry,6830,0,-0.7071067811865477,0.7071067811865474,16,8.82922635473185
1,21,personal care,1558,0,-0.7071067811865477,0.7071067811865474,17,7.351799869057777
1,21,pets,281,0,-0.7071067811865477,0.7071067811865474,18,5.641907070938114
1,21,produce,36644,0,-0.7071067811865477,0.7071067811865474,19,10.509032272359951
1,21,snacks,10200,0,-0.7071067811865477,0.7071067811865474,20,9.23024103368252
1,22,alcohol,176,0,-0.5000000000000004,0.8660254037844384,0,5.176149732573829
1,22,babies,1644,0,-0.5000000000000004,0.8660254037844384,1,7.405495663199472
1,22,bakery,3072,0,-0.5000000000000004,0.8660254037844384,2,8.030409562130485
1,22,beverages,6143,0,-0.5000000000000004,0.8660254037844384,3,8.723231274827508
1,22,breakfast,2027,0,-0.5000000000000004,0.8660254037844384,4,7.614805364711073
1,22,bulk,122,0,-0.5000000000000004,0.8660254037844384,5,4.812184355372417
1,22,canned goods,3156,0,-0.5000000000000004,0.8660254037844384,6,8.057377488557991
1,22,dairy eggs,15333,0,-0.5000000000000004,0.8660254037844384,7,9.63782786411884
1,22,deli,2886,0,-0.5000000000000004,0.8660254037844384,8,7.967973179662935
1,22,dry goods pasta,2739,0,-0.5000000000000004,0.8660254037844384,9,7.9157131993821155
1,22,frozen,6091,0,-0.5000000000000004,0.8660254037844384,10,8.714731714015052
1,22,household,2051,0,-0.5000000000000004,0.8660254037844384,11,7.62657020629066
1,22,international,838,0,-0.5000000000000004,0.8660254037844384,12,6.732210706467206
1,22,meat seafood,1868,0,-0.5000000000000004,0.8660254037844384,13,7.533158807455563
1,22,missing,181,0,-0.5000000000000004,0.8660254037844384,14,5.204006687076795
1,22,other,101,0,-0.5000000000000004,0.8660254037844384,15,4.624972813284271
1,22,pantry,5455,0,-0.5000000000000004,0.8660254037844384,16,8.604471199523298
1,22,personal care,1279,0,-0.5000000000000004,0.8660254037844384,17,7.154615356913663
1,22,pets,230,0,-0.5000000000000004,0.8660254037844384,18,5.442417710521793
1,22,produce,29008,0,-0.5000000000000004,0.8660254037844384,19,10.275361405649203
1,22,snacks,7449,0,-0.5000000000000004,0.8660254037844384,20,8.915969311373605
1,23,alcohol,98,0,-0.25881904510252157,0.9659258262890681,0,4.59511985013459
1,23,babies,881,0,-0.25881904510252157,0.9659258262890681,1,6.782192056006791
1,23,bakery,1838,0,-0.25881904510252157,0.9659258262890681,2,7.516977224604321
1,23,beverages,4227,0,-0.25881904510252157,0.9659258262890681,3,8.349484346990128
1,23,breakfast,1291,0,-0.25881904510252157,0.9659258262890681,4,7.163946684342547
1,23,bulk,80,0,-0.25881904510252157,0.9659258262890681,5,4.394449154672439
1,23,canned goods,1859,0,-0.25881904510252157,0.9659258262890681,6,7.528331766707247
1,23,dairy eggs,9554,0,-0.25881904510252157,0.9659258262890681,7,9.164819856674374
1,23,deli,1876,0,-0.25881904510252157,0.9659258262890681,8,7.537430036586509
1,23,dry goods pasta,1535,0,-0.25881904510252157,0.9659258262890681,9,7.336936913707618
1,23,frozen,3851,0,-0.25881904510252157,0.9659258262890681,10,8.256347772918016
1,23,household,1304,0,-0.25881904510252157,0.9659258262890681,11,7.173958319756794
1,23,international,539,0,-0.25881904510252157,0.9659258262890681,12,6.29156913955832
1,23,meat seafood,1153,0,-0.25881904510252157,0.9659258262890681,13,7.050989447068045
1,23,missing,118,0,-0.25881904510252157,0.9659258262890681,14,4.77912349311153
1,23,other,57,0,-0.25881904510252157,0.9659258262890681,15,4.060443010546419
1,23,pantry,3421,0,-0.25881904510252157,0.9659258262890681,16,8.137980454452139
1,23,personal care,821,0,-0.25881904510252157,0.9659258262890681,17,6.71174039505618
1,23,pets,123,0,-0.25881904510252157,0.9659258262890681,18,4.820281565605037
1,23,produce,17678,0,-0.25881904510252157,0.9659258262890681,19,9.780132773506024
1,23,snacks,4968,0,-0.25881904510252157,0.9659258262890681,20,8.51097389160232
2,0,alcohol,80,0,0.0,1.0,0,4.394449154672439
2,0,babies,388,0,0.0,1.0,1,5.963579343618446
2,0,bakery,1037,0,0.0,1.0,2,6.945051063725834
2,0,beverages,2403,0,0.0,1.0,3,7.784889295655098
2,0,breakfast,626,0,0.0,1.0,4,6.440946540632921
2,0,bulk,37,0,0.0,1.0,5,3.6375861597263857
2,0,canned goods,1047,0,0.0,1.0,6,6.954638864880987
2,0,dairy eggs,4663,0,0.0,1.0,7,8.447628728030327
2,0,deli,936,0,0.0,1.0,8,6.842683282238422
2,0,dry goods pasta,834,0,0.0,1.0,9,6.727431724850855
2,0,frozen,2046,0,0.0,1.0,10,7.624130585661289
2,0,household,678,0,0.0,1.0,11,6.520621127558696
2,0,international,283,0,0.0,1.0,12,5.648974238161206
2,0,meat seafood,661,0,0.0,1.0,13,6.495265555937008
2,0,missing,69,0,0.0,1.0,14,4.248495242049359
2,0,other,26,0,0.0,1.0,15,3.295836866004329
2,0,pantry,1853,0,0.0,1.0,16,7.5251007461258
2,0,personal care,459,0,0.0,1.0,17,6.131226489483141
2,0,pets,74,0,0.0,1.0,18,4.31748811353631
2,0,produce,9251,0,0.0,1.0,19,9.13259502335133
2,0,snacks,2463,0,0.0,1.0,20,7.80954132465341
2,1,alcohol,53,0,0.25881904510252074,0.9659258262890683,0,3.9889840465642745
2,1,babies,187,0,0.25881904510252074,0.9659258262890683,1,5.236441962829949
2,1,bakery,481,0,0.25881904510252074,0.9659258262890683,2,6.1779441140506
2,1,beverages,1231,0,0.25881904510252074,0.9659258262890683,3,7.116394144093465
2,1,breakfast,274,0,0.25881904510252074,0.9659258262890683,4,5.616771097666572
2,1,bulk,20,0,0.25881904510252074,0.9659258262890683,5,3.044522437723423
2,1,canned goods,501,0,0.25881904510252074,0.9659258262890683,6,6.218600119691729
2,1,dairy eggs,2310,0,0.25881904510252074,0.9659258262890683,7,7.745435610274381
2,1,deli,505,0,0.25881904510252074,0.9659258262890683,8,6.226536669287466
2,1,dry goods pasta,415,0,0.25881904510252074,0.9659258262890683,9,6.030685260261263
2,1,frozen,1018,0,0.25881904510252074,0.9659258262890683,10,6.926577033222725
2,1,household,427,0,0.25881904510252074,0.9659258262890683,11,6.059123195581797
2,1,international,114,0,0.25881904510252074,0.9659258262890683,12,4.74493212836325
2,1,meat seafood,322,0,0.25881904510252074,0.9659258262890683,13,5.777652323222656
2,1,missing,41,0,0.25881904510252074,0.9659258262890683,14,3.7376696182833684
2,1,other,12,0,0.25881904510252074,0.9659258262890683,15,2.5649493574615367
2,1,pantry,869,0,0.25881904510252074,0.9659258262890683,16,6.76849321164863
2,1,personal care,245,0,0.25881904510252074,0.9659258262890683,17,5.5053315359323625
2,1,pets,53,0,0.25881904510252074,0.9659258262890683,18,3.9889840465642745
2,1,produce,4480,0,0.25881904510252074,0.9659258262890683,19,8.407601514786142
2,1,snacks,1153,0,0.25881904510252074,0.9659258262890683,20,7.050989447068045
2,2,alcohol,41,0,0.49999999999999994,0.8660254037844387,0,3.7376696182833684
2,2,babies,81,0,0.49999999999999994,0.8660254037844387,1,4.406719247264253
2,2,bakery,294,0,0.49999999999999994,0.8660254037844387,2,5.68697535633982
2,2,beverages,787,0,0.49999999999999994,0.8660254037844387,3,6.669498089857879
2,2,breakfast,166,0,0.49999999999999994,0.8660254037844387,4,5.117993812416755
2,2,bulk,5,0,0.49999999999999994,0.8660254037844387,5,1.791759469228055
2,2,canned goods,273,0,0.49999999999999994,0.8660254037844387,6,5.6131281063880705
2,2,dairy eggs,1310,0,0.49999999999999994,0.8660254037844387,7,7.1785454837637
2,2,deli,281,0,0.49999999999999994,0.8660254037844387,8,5.641907070938114
2,2,dry goods pasta,265,0,0.49999999999999994,0.8660254037844387,9,5.583496308781699
2,2,frozen,621,0,0.49999999999999994,0.8660254037844387,10,6.432940092739179
2,2,household,255,0,0.49999999999999994,0.8660254037844387,11,5.545177444479562
2,2,international,54,0,0.49999999999999994,0.8660254037844387,12,4.007333185232471
2,2,meat seafood,155,0,0.49999999999999994,0.8660254037844387,13,5.049856007249537
2,2,missing,14,0,0.49999999999999994,0.8660254037844387,14,2.70805020110221
2,2,other,16,0,0.49999999999999994,0.8660254037844387,15,2.833213344056216
2,2,pantry,492,0,0.49999999999999994,0.8660254037844387,16,6.20050917404269
2,2,personal care,181,0,0.49999999999999994,0.8660254037844387,17,5.204006687076795
2,2,pets,38,0,0.49999999999999994,0.8660254037844387,18,3.6635616461296463
2,2,produce,2343,0,0.49999999999999994,0.8660254037844387,19,7.759614150696903
2,2,snacks,667,0,0.49999999999999994,0.8660254037844387,20,6.504288173536645
2,3,alcohol,19,0,0.7071067811865475,0.7071067811865476,0,2.995732273553991
2,3,babies,75,0,0.7071067811865475,0.7071067811865476,1,4.330733340286331
2,3,bakery,264,0,0.7071067811865475,0.7071067811865476,2,5.579729825986222
2,3,beverages,584,0,0.7071067811865475,0.7071067811865476,3,6.371611847231857
2,3,breakfast,151,0,0.7071067811865475,0.7071067811865476,4,5.0238805208462765
2,3,bulk,10,0,0.7071067811865475,0.7071067811865476,5,2.3978952727983707
2,3,canned goods,256,0,0.7071067811865475,0.7071067811865476,6,5.54907608489522
2,3,dairy eggs,1145,0,0.7071067811865475,0.7071067811865476,7,7.044032897274685
2,3,deli,231,0,0.7071067811865475,0.7071067811865476,8,5.44673737166631
2,3,dry goods pasta,199,0,0.7071067811865475,0.7071067811865476,9,5.298317366548036
2,3,frozen,528,0,0.7071067811865475,0.7071067811865476,10,6.270988431858299
2,3,household,173,0,0.7071067811865475,0.7071067811865476,11,5.159055299214529
2,3,international,69,0,0.7071067811865475,0.7071067811865476,12,4.248495242049359
2,3,meat seafood,153,0,0.7071067811865475,0.7071067811865476,13,5.0369526024136295
2,3,missing,13,0,0.7071067811865475,0.7071067811865476,14,2.6390573296152584
2,3,other,8,0,0.7071067811865475,0.7071067811865476,15,2.1972245773362196
2,3,pantry,423,0,0.7071067811865475,0.7071067811865476,16,6.049733455231958
2,3,personal care,132,0,0.7071067811865475,0.7071067811865476,17,4.890349128221754
2,3,pets,20,0,0.7071067811865475,0.7071067811865476,18,3.044522437723423
2,3,produce,2017,0,0.7071067811865475,0.7071067811865476,19,7.609862200913554
2,3,snacks,556,0,0.7071067811865475,0.7071067811865476,20,6.322565239927284
2,4,alcohol,19,0,0.8660254037844386,0.5000000000000001,0,2.995732273553991
2,4,babies,72,0,0.8660254037844386,0.5000000000000001,1,4.290459441148391
2,4,bakery,259,0,0.8660254037844386,0.5000000000000001,2,5.560681631015528
2,4,beverages,595,0,0.8660254037844386,0.5000000000000001,3,6.39024066706535
2,4,breakfast,154,0,0.8660254037844386,0.5000000000000001,4,5.043425116919247
2,4,bulk,4,0,0.8660254037844386,0.5000000000000001,5,1.6094379124341003
2,4,canned goods,230,0,0.8660254037844386,0.5000000000000001,6,5.442417710521793
2,4,dairy eggs,1077,0,0.8660254037844386,0.5000000000000001,7,6.982862751468942
2,4,deli,224,0,0.8660254037844386,0.5000000000000001,8,5.41610040220442
2,4,dry goods pasta,205,0,0.8660254037844386,0.5000000000000001,9,5.327876168789581
2,4,frozen,509,0,0.8660254037844386,0.5000000000000001,10,6.234410725718371
2,4,household,191,0,0.8660254037844386,0.5000000000000001,11,5.2574953720277815
2,4,international,68,0,0.8660254037844386,0.5000000000000001,12,4.23410650459726
2,4,meat seafood,166,0,0.8660254037844386,0.5000000000000001,13,5.117993812416755
2,4,missing,18,0,0.8660254037844386,0.5000000000000001,14,2.9444389791664403
2,4,other,6,0,0.8660254037844386,0.5000000000000001,15,1.9459101490553132
2,4,pantry,406,0,0.8660254037844386,0.5000000000000001,16,6.008813185442595
2,4,personal care,122,0,0.8660254037844386,0.5000000000000001,17,4.812184355372417
2,4,pets,37,0,0.8660254037844386,0.5000000000000001,18,3.6375861597263857
2,4,produce,1937,0,0.8660254037844386,0.5000000000000001,19,7.569411792450712
2,4,snacks,503,0,0.8660254037844386,0.5000000000000001,20,6.222576268071369
2,5,alcohol,24,0,0.9659258262890683,0.25881904510252074,0,3.2188758248682006
2,5,babies,165,0,0.9659258262890683,0.25881904510252074,1,5.111987788356544
2,5,bakery,429,0,0.9659258262890683,0.25881904510252074,2,6.063785208687608
2,5,beverages,1043,0,0.9659258262890683,0.25881904510252074,3,6.950814768442584
2,5,breakfast,252,0,0.9659258262890683,0.25881904510252074,4,5.53338948872752
2,5,bulk,11,0,0.9659258262890683,0.25881904510252074,5,2.4849066497880004
2,5,canned goods,420,0,0.9659258262890683,0.25881904510252074,6,6.042632833682381
2,5,dairy eggs,2178,0,0.9659258262890683,0.25881904510252074,7,7.68662133494462
2,5,deli,413,0,0.9659258262890683,0.25881904510252074,8,6.025865973825314
2,5,dry goods pasta,320,0,0.9659258262890683,0.25881904510252074,9,5.771441123130016
2,5,frozen,894,0,0.9659258262890683,0.25881904510252074,10,6.796823718274855
2,5,household,286,0,0.9659258262890683,0.25881904510252074,11,5.659482215759621
2,5,international,104,0,0.9659258262890683,0.25881904510252074,12,4.653960350157523
2,5,meat seafood,266,0,0.9659258262890683,0.25881904510252074,13,5.58724865840025
2,5,missing,19,0,0.9659258262890683,0.25881904510252074,14,2.995732273553991
2,5,other,12,0,0.9659258262890683,0.25881904510252074,15,2.5649493574615367
2,5,pantry,710,0,0.9659258262890683,0.25881904510252074,16,6.566672429803241
2,5,personal care,176,0,0.9659258262890683,0.25881904510252074,17,5.176149732573829
2,5,pets,64,0,0.9659258262890683,0.25881904510252074,18,4.174387269895637
2,5,produce,3991,0,0.9659258262890683,0.25881904510252074,19,8.292047637431354
2,5,snacks,972,0,0.9659258262890683,0.25881904510252074,20,6.880384082186005
2,6,alcohol,98,0,1.0,6.123233995736766e-17,0,4.59511985013459
2,6,babies,735,0,1.0,6.123233995736766e-17,1,6.601230118728877
2,6,bakery,1626,0,1.0,6.123233995736766e-17,2,7.394493107219038
2,6,beverages,3492,0,1.0,6.123233995736766e-17,3,8.158516244806831
2,6,breakfast,1013,0,1.0,6.123233995736766e-17,4,6.921658184151129
2,6,bulk,55,0,1.0,6.123233995736766e-17,5,4.02535169073515
2,6,canned goods,1244,0,1.0,6.123233995736766e-17,6,7.126890808898808
2,6,dairy eggs,7858,0,1.0,6.123233995736766e-17,7,8.969414650866176
2,6,deli,1407,0,1.0,6.123233995736766e-17,8,7.249925536717988
2,6,dry goods pasta,1124,0,1.0,6.123233995736766e-17,9,7.025538314638521
2,6,frozen,2710,0,1.0,6.123233995736766e-17,10,7.905072849498666
2,6,household,1102,0,1.0,6.123233995736766e-17,11,7.005789019253503
2,6,international,333,0,1.0,6.123233995736766e-17,12,5.811140992976701
2,6,meat seafood,908,0,1.0,6.123233995736766e-17,13,6.812345094177479
2,6,missing,84,0,1.0,6.123233995736766e-17,14,4.442651256490317
2,6,other,48,0,1.0,6.123233995736766e-17,15,3.8918202981106265
2,6,pantry,2374,0,1.0,6.123233995736766e-17,16,7.772752716468742
2,6,personal care,619,0,1.0,6.123233995736766e-17,17,6.429719478039138
2,6,pets,152,0,1.0,6.123233995736766e-17,18,5.030437921392435
2,6,produce,13211,0,1.0,6.123233995736766e-17,19,9.48888078651068
2,6,snacks,3623,0,1.0,6.123233995736766e-17,20,8.19533366716287
2,7,alcohol,312,0,0.9659258262890683,-0.25881904510252063,0,5.746203190540153
2,7,babies,2210,0,0.9659258262890683,-0.25881904510252063,1,7.701200180857446
2,7,bakery,4543,0,0.9659258262890683,-0.25881904510252063,2,8.421562960400987
2,7,beverages,9864,0,0.9659258262890683,-0.25881904510252063,3,9.196748418456716
2,7,breakfast,3019,0,0.9659258262890683,-0.25881904510252063,4,8.013012110368916
2,7,bulk,129,0,0.9659258262890683,-0.25881904510252063,5,4.867534450455582
2,7,canned goods,3579,0,0.9659258262890683,-0.25881904510252063,6,8.183118079394745
2,7,dairy eggs,22018,0,0.9659258262890683,-0.25881904510252063,7,9.999660995984785
2,7,deli,3692,0,0.9659258262890683,-0.25881904510252063,8,8.214194414852564
2,7,dry goods pasta,3245,0,0.9659258262890683,-0.25881904510252063,9,8.085178748074537
2,7,frozen,7622,0,0.9659258262890683,-0.25881904510252063,10,8.938925271988273
2,7,household,2985,0,0.9659258262890683,-0.25881904510252063,11,8.001689978099135
2,7,international,889,0,0.9659258262890683,-0.25881904510252063,12,6.7912214627261855
2,7,meat seafood,2581,0,0.9659258262890683,-0.25881904510252063,13,7.856319571406588
2,7,missing,231,0,0.9659258262890683,-0.25881904510252063,14,5.44673737166631
2,7,other,112,0,0.9659258262890683,-0.25881904510252063,15,4.727387818712341
2,7,pantry,6481,0,0.9659258262890683,-0.25881904510252063,16,8.776784383701493
